1	1.012012008004	1.3116239580928037	1.5026879110549292
2	1.023847863930648	1.3198230860937878	1.506967043121137
3	1.0355180276129354	1.3279042016987541	1.5111028404073992
4	1.0470315482766892	1.3358664547320844	1.5150945927146597
5	1.058396232881459	1.3437089794697932	1.5189416023183713
6	1.0696187949702676	1.3514308978800829	1.5226431841223667
7	1.0807049861852935	1.3590313224788086	1.5261986658044342
8	1.0916597123902763	1.3665093588469461	1.5296073879544922
9	1.1024871361405761	1.3738641078514184	1.5328687042061426
10	1.1131907670584777	1.3810946676055997	1.5359819813622868
11	1.1237735415041803	1.3882001352013793	1.5389465995153997
12	1.134237892781301	1.3951796082407784	1.5417619521629804
13	1.144585812978782	1.4020321861916853	1.5444274463186323
14	1.1548189074278499	1.4087569715892725	1.5469425026191672
15	1.1649384426421159	1.4153530711020126	1.5493065554280776
16	1.1749453885099654	1.421819596478896	1.551519052935674
17	1.1848404554200545	1.4281556653924086	1.5535794572561497
18	1.1946241269220235	1.4343604021900445	1.5554872445217967
19	1.2042966884545192	1.4404329385655539	1.5572419049745703
20	1.2138582526104258	1.4463724141597496	1.5588429430551702
21	1.2233087813540289	1.4521779770994814	1.5602898774897882
22	1.2326481055559473	1.4578487844823305	1.5615822413746467
23	1.2418759421683832	1.4633840028136378	1.5627195822584397
24	1.2509919093249593	1.4687828084016672	1.5637014622227703
25	1.2599955396155735	1.4740443877159812	1.5645274579606667
26	1.2688862917568149	1.479167937713483	1.565197160853246
27	1.2776635608521034	1.4841526661360207	1.5657101770445845
28	1.2863266874124424	1.4889977917829715	1.566066127514849
29	1.2948749652881435	1.4937025447617909	1.5662646481517286
30	1.3033076486437953	1.4982661667191468	1.5663053898202046
31	1.3116239580928037	1.5026879110549292	1.5661880184306924
32	1.3198230860937878	1.506967043121137	1.565912215005576
33	1.3279042016987541	1.5111028404073992	1.5654776757441604
34	1.3358664547320844	1.5150945927146597	1.5648841120860586
35	1.3437089794697932	1.5189416023183713	1.5641312507730258
36	1.3514308978800829	1.5226431841223667	1.5632188339092552
37	1.3590313224788086	1.5261986658044342	1.5621466190201398
38	1.3665093588469461	1.5296073879544922	1.5609143791095124
39	1.3738641078514184	1.5328687042061426	1.559521902715363
40	1.3810946676055997	1.5359819813622868	1.557968993964042
41	1.3882001352013793	1.5389465995153997	1.5562554726229463
42	1.3951796082407784	1.5417619521629804	1.5543811741516924
43	1.4020321861916853	1.5444274463186323	1.5523459497517749
44	1.4087569715892725	1.5469425026191672	1.550149666414708
45	1.4153530711020126	1.5493065554280776	1.5477922069686503
46	1.421819596478896	1.551519052935674	1.5452734701235074
47	1.4281556653924086	1.5535794572561497	1.5425933705145125
48	1.4343604021900445	1.5554872445217967	1.5397518387442786
49	1.4404329385655539	1.5572419049745703	1.5367488214233187
50	1.4463724141597496	1.5588429430551702	1.5335842812090312
51	1.4521779770994814	1.5602898774897882	1.530258196843145
52	1.4578487844823305	1.5615822413746467	1.5267705631876187
53	1.4633840028136378	1.5627195822584397	1.5231213912589912
54	1.4687828084016672	1.5637014622227703	1.519310708261176
55	1.4740443877159812	1.5645274579606667	1.5153385576166971
56	1.479167937713483	1.565197160853246	1.5112049989963576
57	1.4841526661360207	1.5657101770445845	1.506910108347341
58	1.4889977917829715	1.566066127514849	1.5024539779197346
59	1.4937025447617909	1.5662646481517286	1.4978367162914732
60	1.4982661667191468	1.5663053898202046	1.493058448391698
61	1.5026879110549292	1.5661880184306924	1.4881193155225236
62	1.506967043121137	1.565912215005576	1.4830194753792107
63	1.5111028404073992	1.5654776757441604	1.4777591020687366
64	1.5150945927146597	1.5648841120860586	1.472338386126762
65	1.5189416023183713	1.5641312507730258	1.4667575345329873
66	1.5226431841223667	1.5632188339092552	1.4610167707248936
67	1.5261986658044342	1.5621466190201398	1.4551163346098648
68	1.5296073879544922	1.5609143791095124	1.4490564825756875
69	1.5328687042061426	1.559521902715363	1.4428374874994208
70	1.5359819813622868	1.557968993964042	1.436459638754636
71	1.5389465995153997	1.5562554726229463	1.4299232422170196
72	1.5417619521629804	1.5543811741516924	1.4232286202683366
73	1.5444274463186323	1.5523459497517749	1.4163761117987503
74	1.5469425026191672	1.550149666414708	1.4093660722074948
75	1.5493065554280776	1.5477922069686503	1.402198873401897
76	1.551519052935674	1.5452734701235074	1.3948749037947454
77	1.5535794572561497	1.5425933705145125	1.3873945683000004
78	1.5554872445217967	1.5397518387442786	1.3797582883268458
79	1.5572419049745703	1.5367488214233187	1.371966501772077
80	1.5588429430551702	1.5335842812090312	1.3640196630108237
81	1.5602898774897882	1.530258196843145	1.3559182428856043
82	1.5615822413746467	1.5267705631876187	1.3476627286937095
83	1.5627195822584397	1.5231213912589912	1.3392536241729145
84	1.5637014622227703	1.519310708261176	1.3306914494855142
85	1.5645274579606667	1.5153385576166971	1.3219767412006844
86	1.565197160853246	1.5112049989963576	1.3131100522751615
87	1.5657101770445845	1.506910108347341	1.3040919520322451
88	1.566066127514849	1.5024539779197346	1.294923026139117
89	1.5662646481517286	1.4978367162914732	1.2856038765824778
90	1.5663053898202046	1.493058448391698	1.2761351216425014
91	1.5661880184306924	1.4881193155225236	1.2665173958651026
92	1.565912215005576	1.4830194753792107	1.2567513500325198
93	1.5654776757441604	1.4777591020687366	1.2468376511322126
94	1.5648841120860586	1.472338386126762	1.2367769823240715
95	1.5641312507730258	1.4667575345329873	1.2265700429059414
96	1.5632188339092552	1.4610167707248936	1.2162175482774582
97	1.5621466190201398	1.4551163346098648	1.2057202299021987
98	1.5609143791095124	1.4490564825756875	1.1950788352681436
99	1.559521902715363	1.4428374874994208	1.1842941278464543
100	1.557968993964042	1.436459638754636	1.1733668870485638
101	1.5562554726229463	1.4299232422170196	1.1622979081815843
102	1.5543811741516924	1.4232286202683366	1.151088002402028
103	1.5523459497517749	1.4163761117987503	1.1397379966678483
104	1.550149666414708	1.4093660722074948	1.1282487336887965
105	1.5477922069686503	1.402198873401897	1.1166210718751004
106	1.5452734701235074	1.3948749037947454	1.1048558852844632
107	1.5425933705145125	1.3873945683000004	1.0929540635673858
108	1.5397518387442786	1.3797582883268458	1.0809165119108142
109	1.5367488214233187	1.371966501772077	1.0687441509801145
110	1.5335842812090312	1.3640196630108237	1.0564379168593772
111	1.530258196843145	1.3559182428856043	1.043998760990053
112	1.5267705631876187	1.3476627286937095	1.031427650107924
113	1.5231213912589912	1.3392536241729145	1.0187255661784123
114	1.519310708261176	1.3306914494855142	1.0058935063302272
115	1.5153385576166971	1.3219767412006844	0.9929324827873591
116	1.5112049989963576	1.3131100522751615	0.9798435227994173
117	1.506910108347341	1.3040919520322451	0.9666276685703198
118	1.5024539779197346	1.294923026139117	0.9532859771853364
119	1.4978367162914732	1.2856038765824778	0.9398195205364898
120	1.493058448391698	1.2761351216425014	0.9262293852463186
121	1.4881193155225236	1.2665173958651026	0.9125166725900066
122	1.4830194753792107	1.2567513500325198	0.8986824984158815
123	1.4777591020687366	1.2468376511322126	0.8847279930642898
124	1.472338386126762	1.2367769823240715	0.87065430128485
125	1.4667575345329873	1.2265700429059414	0.8564625821520911
126	1.4610167707248936	1.2162175482774582	0.8421540089794808
127	1.4551163346098648	1.2057202299021987	0.8277297692318469
128	1.4490564825756875	1.1950788352681436	0.813191064436201
129	1.4428374874994208	1.1842941278464543	0.798539110090966
130	1.436459638754636	1.1733668870485638	0.7837751355736159
131	1.4299232422170196	1.1622979081815843	0.7689003840467326
132	1.4232286202683366	1.151088002402028	0.753916112362486
133	1.4163761117987503	1.1397379966678483	0.738823590965544
134	1.4093660722074948	1.1282487336887965	0.7236241037944178
135	1.402198873401897	1.1166210718751004	0.7083189481812506
136	1.3948749037947454	1.1048558852844632	0.6929094347500553
137	1.3873945683000004	1.0929540635673858	0.6773968873134077
138	1.3797582883268458	1.0809165119108142	0.6617826427676046
139	1.371966501772077	1.0687441509801145	0.6460680509862907
140	1.3640196630108237	1.0564379168593772	0.630254474712565
141	1.3559182428856043	1.043998760990053	0.6143432894495718
142	1.3476627286937095	1.031427650107924	0.5983358833495857
143	1.3392536241729145	1.0187255661784123	0.5822336571015971
144	1.3306914494855142	1.0058935063302272	0.5660380238174084
145	1.3219767412006844	0.9929324827873591	0.5497504089162462
146	1.3131100522751615	0.9798435227994173	0.5333722500079008
147	1.3040919520322451	0.9666276685703198	0.5169049967744
148	1.294923026139117	0.9532859771853364	0.5003501108502265
149	1.2856038765824778	0.9398195205364898	0.48370906570108685
150	1.2761351216425014	0.9262293852463186	0.4669833465012428
151	1.2665173958651026	0.9125166725900066	0.45017445000941286
152	1.2567513500325198	0.8986824984158815	0.433283884443254
153	1.2468376511322126	0.8847279930642898	0.41631316935243307
154	1.2367769823240715	0.87065430128485	0.3992638354902975
155	1.2265700429059414	0.8564625821520911	0.38213742468415535
156	1.2162175482774582	0.8421540089794808	0.36493548970417494
157	1.2057202299021987	0.8277297692318469	0.34765959413091346
158	1.1950788352681436	0.813191064436201	0.33031131222148613
159	1.1842941278464543	0.798539110090966	0.31289222877438544
160	1.1733668870485638	0.7837751355736159	0.29540393899296175
161	1.1622979081815843	0.7689003840467326	0.2778480483475757
162	1.151088002402028	0.753916112362486	0.26022617243643387
163	1.1397379966678483	0.738823590965544	0.24253993684511824
164	1.1282487336887965	0.7236241037944178	0.2247909770048216
165	1.1166210718751004	0.7083189481812506	0.20698093804929937
166	1.1048558852844632	0.6929094347500553	0.18911147467055042
167	1.0929540635673858	0.6773968873134077	0.17118425097323792
168	1.0809165119108142	0.6617826427676046	0.1532009403278625
169	1.0687441509801145	0.6460680509862907	0.13516322522269977
170	1.0564379168593772	0.630254474712565	0.1170727971145144
171	1.043998760990053	0.6143432894495718	0.0989313562780629
172	1.031427650107924	0.5983358833495857	0.08074061165439805
173	1.0187255661784123	0.5822336571015971	0.06250228069798724
174	1.0058935063302272	0.5660380238174084	0.04421808922265775
175	0.9929324827873591	0.5497504089162462	0.025889771246381824
176	0.9798435227994173	0.5333722500079008	0.007519068834914742
177	0.9666276685703198	0.5169049967744	-0.010892268055701051
178	0.9532859771853364	0.5003501108502265	-0.029342481737752203
179	0.9398195205364898	0.48370906570108685	-0.04782980695157767
180	0.9262293852463186	0.4669833465012428	-0.06635247102638527
181	0.9125166725900066	0.45017445000941286	-0.08490869404214758
182	0.8986824984158815	0.433283884443254	-0.10349668899256362
183	0.8847279930642898	0.41631316935243307	-0.12211466194907175
184	0.87065430128485	0.3992638354902975	-0.14076081222590006
185	0.8564625821520911	0.38213742468415535	-0.1594333325461396
186	0.8421540089794808	0.36493548970417494	-0.17813040920882606
187	0.8277297692318469	0.34765959413091346	-0.19685022225701537
188	0.813191064436201	0.33031131222148613	-0.21559094564683845
